id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
59778,3,1,0,0,0,0,0,22,0,0,1,0,0,0,0,1,5,1,0,2,0,0,1,2,3,0,0,0,9,0,0,0,0,0,0,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_9
17757,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_2
55422,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_8
60473,8,1,1,1,1,0,0,0,0,1,0,0,9,1,1,4,1,0,0,0,0,6,0,0,5,0,0,0,3,0,0,0,6,0,1,3,0,0,0,3,2,2,0,0,0,0,0,3,1,0,0,0,8,2,1,0,0,0,0,0,0,7,2,0,1,2,2,0,0,0,0,0,0,0,1,0,4,0,12,0,0,0,0,0,0,1,0,0,1,0,0,2,0,Class_9
27056,0,0,0,1,4,0,0,0,0,0,0,0,1,4,0,9,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,Class_4
54828,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Class_8
6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Class_2
39186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_6
43291,0,1,1,3,0,0,1,0,3,0,4,0,0,0,0,1,0,3,0,1,0,6,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,6,0,0,0,10,0,3,0,0,0,1,0,2,0,0,0,5,3,0,0,0,0,10,0,2,0,0,1,2,7,0,0,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,Class_6
24968,0,0,0,0,0,0,0,0,1,0,0,0,0,7,4,1,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,15,0,0,0,0,0,Class_3
60310,3,1,0,0,0,0,0,75,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,12,3,0,0,0,10,0,0,1,0,0,0,21,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,1,6,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,Class_9
39133,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,2,0,3,0,9,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,Class_6
15200,0,0,1,0,0,0,0,2,1,0,0,0,0,3,2,5,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,7,2,0,1,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,Class_2
29911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,Class_5
27666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_4
8251,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,Class_2
8761,0,0,0,0,0,0,0,0,0,0,0,1,2,2,16,10,0,0,0,0,0,2,0,1,3,0,2,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,2,2,7,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Class_2
53774,0,1,0,0,1,0,0,0,0,3,2,1,0,0,0,4,0,0,1,1,0,1,0,7,2,0,0,0,1,0,4,2,1,1,8,0,0,8,0,0,1,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,4,0,0,1,0,1,1,0,0,0,0,1,0,0,0,3,0,1,0,2,6,0,0,0,Class_8
9966,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,Class_2
32748,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8,0,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
30108,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,Class_5
16411,0,0,1,0,0,0,0,0,0,0,0,0,0,2,18,8,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Class_2
55698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_8
18282,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
52292,0,7,0,1,0,0,1,0,0,13,1,1,11,0,0,6,1,0,0,5,0,5,0,1,1,4,2,0,1,0,0,0,0,0,1,0,0,22,0,1,0,0,4,7,1,1,0,0,8,2,0,1,0,12,0,1,1,1,0,2,0,1,0,2,4,4,0,0,8,12,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,4,0,2,9,0,0,0,Class_8
37865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_6
46230,0,0,1,0,0,0,0,3,0,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,0,1,0,5,0,0,2,1,1,7,0,0,0,0,0,1,1,0,0,0,1,0,12,0,0,0,1,0,0,0,2,0,2,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,8,3,0,0,0,0,Class_7
31852,0,2,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,Class_6
46193,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_7
9819,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,1,0,3,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
17102,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
14037,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
33794,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,1,1,0,3,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,3,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,Class_6
43393,0,1,8,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
21069,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,3,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,10,0,0,1,0,0,0,0,1,0,0,Class_3
443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
34246,1,1,0,1,0,0,1,0,0,1,2,0,0,0,1,0,1,1,2,1,0,1,3,14,1,0,0,0,0,0,1,2,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,4,0,0,0,0,1,2,2,0,3,1,0,3,0,1,0,0,0,0,8,1,7,0,0,0,0,1,0,4,0,0,1,1,0,0,17,0,0,3,0,0,0,3,0,0,0,Class_6
24639,3,7,2,4,0,0,7,1,0,6,4,0,2,0,1,10,2,6,4,4,0,3,3,9,0,0,0,0,1,0,0,0,5,3,1,0,1,4,1,0,1,1,1,4,0,0,0,5,6,0,0,0,0,20,3,0,0,6,0,1,0,6,1,0,3,2,7,1,0,6,2,0,1,0,2,2,0,4,0,1,1,0,46,0,2,6,0,0,1,1,2,2,2,Class_3
21412,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,Class_3
45965,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,1,0,10,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,Class_7
54309,1,12,0,3,1,1,5,2,0,1,3,0,0,1,0,9,0,7,2,19,0,7,0,7,1,0,2,0,0,0,2,5,1,0,4,1,1,17,0,0,0,0,1,7,0,0,0,0,7,5,0,0,0,10,7,0,2,10,0,0,0,6,0,1,0,2,7,0,26,8,2,1,2,1,0,14,0,1,1,0,3,0,3,0,1,1,0,5,1,28,0,0,0,Class_8
43817,0,0,3,2,1,0,0,0,1,0,4,0,0,0,0,6,0,1,0,0,0,3,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,5,0,0,0,0,0,0,1,0,0,0,0,Class_6
5831,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
2557,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,Class_2
58200,5,0,0,0,0,0,0,1,0,0,0,0,11,1,0,0,6,6,0,0,0,7,0,0,5,0,0,0,7,0,0,0,3,0,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,4,0,2,0,0,0,0,0,12,2,2,0,6,0,0,0,0,0,0,1,1,0,0,3,0,12,0,0,0,0,0,0,2,0,0,2,0,1,3,0,Class_9
1100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
29762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,26,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_5
4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
58204,0,0,0,0,0,0,0,15,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,13,2,1,0,1,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,2,0,0,9,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,Class_9
22266,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_3
59692,7,0,1,0,0,0,0,0,3,0,0,0,1,0,1,10,0,3,0,2,1,2,0,0,3,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,1,2,1,1,0,0,0,3,1,0,0,0,4,8,0,0,0,0,12,1,0,13,0,0,0,3,3,1,0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,3,1,0,0,1,0,Class_9
7201,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Class_2
820,3,1,0,1,0,0,0,36,0,0,1,0,1,1,1,8,5,0,0,0,0,3,0,7,6,0,0,0,14,0,0,0,1,0,0,16,1,0,1,1,0,1,0,2,0,0,0,2,1,0,0,0,1,4,0,0,0,0,0,0,0,17,0,2,1,4,7,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,Class_1
17135,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
9843,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_2
19727,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
51078,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,84,3,0,4,0,5,0,0,0,0,0,0,0,2,1,0,3,0,0,5,0,0,0,1,0,2,1,1,0,2,1,0,0,0,0,3,1,0,0,7,0,0,0,0,1,3,2,0,7,0,18,2,0,0,4,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,Class_8
16030,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,1,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,Class_2
41416,0,0,12,2,0,0,1,0,0,0,9,0,1,1,0,9,0,0,0,0,1,0,0,2,0,2,8,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,0,0,21,1,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,1,0,0,0,0,Class_6
53,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_1
3705,0,0,0,0,1,0,0,0,0,0,2,0,0,7,1,9,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,4,0,0,0,0,1,1,34,1,2,2,0,0,1,0,13,0,0,0,0,0,1,0,2,0,1,0,0,0,6,0,1,0,3,4,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,4,11,0,0,3,0,Class_2
38671,0,0,7,4,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,2,2,1,0,0,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,1,0,1,1,9,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,1,0,0,0,Class_6
60089,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,Class_9
36885,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,Class_6
61170,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,4,1,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,0,Class_9
55712,1,2,0,0,0,0,1,0,0,0,7,0,10,1,0,0,1,1,0,6,0,0,4,28,0,0,0,0,0,0,0,1,0,0,2,0,1,7,1,2,0,0,0,0,1,0,0,4,0,1,0,1,0,1,0,0,0,58,0,0,1,0,0,2,0,0,17,0,26,0,0,0,0,1,1,57,0,0,0,0,0,0,3,0,1,2,0,0,0,25,0,0,0,Class_8
15628,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
21694,0,0,0,0,0,0,0,0,0,0,2,0,0,11,1,7,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10,0,0,0,1,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,1,0,3,0,4,0,4,0,0,0,4,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,1,0,0,1,0,Class_3
54335,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,40,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,Class_8
